hidden_size,batch_size,learning_rate,step,train_loss,valid_loss,valid_nse,file_name,normalization,seq_length
16,2048,1,5,0.186702639,0.021900898,-1.108017564,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,6,0.157449767,0.020261925,-1.254155755,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,7,0.143070817,0.020390619,-0.698257625,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,8,0.12487787,0.020932177,-1.220763683,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,9,0.11140652,0.021962918,-0.838984072,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,10,0.10066472,0.022686359,-2.612045288,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,11,0.092166513,0.020740131,-0.728040099,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,12,0.086556181,0.020795718,-0.165350512,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,13,0.081608638,0.02551575,-3.171395063,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,14,0.076880634,0.022447843,-1.559602261,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,15,0.074723147,0.022269875,-1.240596056,Try_hidden_size16_seq_length144_learning_rate0001_1712_191835,no_norm,144
16,2048,1,1,0.509703517,0.072482325,-6.001177788,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,2,0.472522885,0.065870769,-4.261254311,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,3,0.445447594,0.058538213,-2.831526995,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,4,0.413454711,0.052440435,-2.119118214,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,5,0.393222183,0.048553813,-1.930516005,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,6,0.378596842,0.045478024,-1.565743208,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,7,0.366286546,0.043016758,-1.312532187,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,8,0.355394065,0.041023634,-1.515216827,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,9,0.344342232,0.039226882,-1.598795414,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,10,0.336044312,0.037638988,-1.474502087,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,11,0.324502349,0.036260325,-1.156406403,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,12,0.316462636,0.03505991,-0.70815295,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,13,0.308067113,0.034262452,-1.036466599,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,14,0.299544036,0.03285693,-1.398112893,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,1,15,0.295009971,0.03168809,-1.070642114,Try_hidden_size16_seq_length36_learning_rate00001_1712_165812,no_norm,36
16,2048,5,1,0.459875435,0.052609134,-2.904314518,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,2,0.368849367,0.039649703,-2.458815098,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,3,0.321314633,0.033733808,-1.190021396,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,4,0.285381079,0.029523518,-2.724492788,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,5,0.259843767,0.028120505,-2.893065691,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,6,0.234470174,0.024067052,-0.248159871,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,7,0.213625327,0.021296676,-0.637846529,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,8,0.199644983,0.021313949,-0.112461649,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,9,0.183711097,0.022867631,-1.42726481,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,10,0.168157503,0.01994794,-0.115148887,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,11,0.157992452,0.018867176,-3.192985773,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,12,0.146251678,0.017400213,-1.009771824,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,13,0.131188259,0.017451508,-1.526250839,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,14,0.123701081,0.016058087,-2.575921059,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,5,15,0.117829673,0.017771201,-1.295606136,Try_hidden_size16_seq_length36_learning_rate00005_1712_030708,no_norm,36
16,2048,1,1,0.403223783,0.037620984,-1.90925324,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,2,0.295404285,0.028652219,-2.709406853,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,3,0.239956751,0.025573801,-3.65855217,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,4,0.200388879,0.023001567,-2.07148838,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,5,0.171398208,0.020842316,-1.045601487,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,6,0.151365042,0.019450504,-0.898729861,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,7,0.133781344,0.019378303,-1.823553681,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,8,0.118153743,0.018880052,-0.211505622,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,9,0.105667226,0.01706358,-1.79358089,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,10,0.0942996,0.016751487,-2.363330841,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,11,0.085547931,0.016691389,-0.146246836,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,12,0.081465438,0.020453282,-1.730517626,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,13,0.074726403,0.016995639,-1.286561847,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,14,0.073446505,0.019077482,-2.340045214,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,15,0.070330337,0.017185483,-1.435001969,Try_hidden_size16_seq_length36_learning_rate0001_1612_175803,no_norm,36
16,2048,1,1,0.507094324,0.073461749,-7.083586216,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,2,0.473646283,0.066434242,-6.025856018,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,3,0.446296483,0.059856787,-3.533655405,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,4,0.422383755,0.054678928,-3.762666941,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,5,0.404122025,0.050520379,-2.225337267,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,6,0.389319003,0.046900019,-2.107166052,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,7,0.373867571,0.044077065,-1.446482897,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,8,0.360929549,0.041874558,-0.981119573,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,9,0.349075854,0.039977264,-1.211916089,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,10,0.339650542,0.038179085,-1.198756456,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,11,0.331062675,0.036659107,-1.015812874,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,12,0.321859598,0.035229005,-0.862122238,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,13,0.313512266,0.03408343,-0.920792758,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,14,0.306390792,0.033051979,-1.670179129,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,1,15,0.299528539,0.032090858,-1.104485393,Try_hidden_size16_seq_length72_learning_rate00001_1712_184018,no_norm,72
16,2048,5,1,0.448336601,0.04927944,-2.466843128,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,2,0.365034729,0.038169432,-2.019488573,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,3,0.319592059,0.032886442,-1.855048895,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,4,0.288646102,0.02830122,-1.067344069,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,5,0.260528505,0.02613445,-1.420787096,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,6,0.2359166,0.025091365,-0.755767226,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,7,0.216911659,0.024198545,-1.02288413,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,8,0.201270878,0.022061978,-1.10153532,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,9,0.186311021,0.020626413,-3.316355228,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,10,0.170749813,0.020455847,-0.373284966,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,11,0.159370959,0.021083482,-0.947624326,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,12,0.146214768,0.021891443,-1.252418995,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,13,0.138622582,0.022204032,-0.797722757,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,14,0.133738056,0.020029539,-2.189101458,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,5,15,0.120578855,0.021096988,-1.130578876,Try_hidden_size16_seq_length72_learning_rate00005_1712_180148,no_norm,72
16,2048,1,1,0.410717249,0.038358986,-2.281749487,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,2,0.305652082,0.028300673,-3.481978178,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,3,0.254163951,0.024328075,-0.859438241,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,4,0.218922019,0.021934792,-0.83142221,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,5,0.187569007,0.023000229,-2.801254034,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,6,0.163863018,0.0201673,-1.944195747,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,7,0.143450707,0.019813053,-1.849262595,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,8,0.137883797,0.020172721,-2.330491781,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,9,0.119744323,0.023451677,-1.065436363,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,10,0.109406926,0.021523312,-1.268724918,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,11,0.096491076,0.020496208,-1.78683424,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,12,0.091403343,0.021569194,-1.393633604,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,13,0.084509663,0.022853006,-0.881342769,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,14,0.086041823,0.020588154,-0.94413662,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
16,2048,1,15,0.076378055,0.020597508,-0.184226826,Try_hidden_size16_seq_length72_learning_rate0001_1712_172308,no_norm,72
32,2048,1,1,0.491455197,0.063677825,-3.85930419,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,2,0.430725008,0.051613428,-2.807162523,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,3,0.388949722,0.044622179,-2.942966223,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,4,0.359246731,0.040239934,-2.463104486,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,5,0.345915377,0.037230227,-2.615633249,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,6,0.322111517,0.03471652,-2.439095259,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,7,0.305098355,0.032490458,-2.27737689,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,8,0.287234455,0.030945238,-2.38918519,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,9,0.276061654,0.029046007,-1.313950181,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,10,0.263174176,0.027763667,-1.54010725,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,11,0.251133382,0.026330879,-1.772074461,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,12,0.242760122,0.025018519,-1.911637425,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,13,0.231431827,0.023742434,-1.269844294,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,14,0.223590955,0.024268115,-1.936377287,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,1,15,0.216681033,0.02300505,-0.888436258,Try_hidden_size32_seq_length144_learning_rate00001_1712_010632,no_norm,144
32,2048,5,1,0.420228094,0.041191828,-0.769800663,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,2,0.314321011,0.031345267,-1.692730904,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,3,0.261425585,0.025382012,-1.944388032,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,4,0.213255286,0.021537501,-1.749915838,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,5,0.179769412,0.023835238,-2.254074097,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,6,0.153090477,0.021627937,-4.078353882,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,7,0.133677259,0.019117577,-2.116967201,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,8,0.116886511,0.018822994,-2.966973782,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,9,0.101090848,0.017563393,-0.003633596,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,10,0.089941926,0.019529955,-1.166311502,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,11,0.079460204,0.018423716,-0.692161739,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,12,0.072481781,0.022489825,-0.259970933,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,13,0.065750018,0.030158563,-0.499700785,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,14,0.059731465,0.018032921,-0.741814315,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,5,15,0.05762367,0.020872874,-0.332708955,Try_hidden_size32_seq_length144_learning_rate00005_1612_234058,no_norm,144
32,2048,1,1,0.373127013,0.030605752,-1.943413496,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,2,0.241557807,0.023604626,-1.905804038,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,3,0.171076834,0.022888264,-0.209297091,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,4,0.125832245,0.022251593,-0.89068377,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,5,0.100099571,0.022419302,-0.60850507,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,6,0.081167184,0.022083422,-0.942548096,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,7,0.068959638,0.021929748,-0.700440347,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,8,0.05916182,0.021244735,-1.827181578,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,9,0.054515976,0.027744383,-3.210505962,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,10,0.049457382,0.025830142,-0.276771069,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,11,0.04601166,0.026654998,-1.195643187,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,12,0.041868571,0.028990462,-1.340030313,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,13,0.039663307,0.026018493,-0.750853658,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,14,0.03832873,0.028271222,0.14505139,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,15,0.03672513,0.023350555,-2.602227449,Try_hidden_size32_seq_length144_learning_rate0001_1612_221529,no_norm,144
32,2048,1,1,0.474853843,0.061210264,-2.983816385,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,2,0.416206211,0.050190791,-1.725891829,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,3,0.375249833,0.043238893,-1.047811389,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,4,0.347858757,0.038753945,-1.039658308,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,5,0.325746536,0.03606081,-0.780344844,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,6,0.307679802,0.033366904,-0.832692027,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,7,0.290457278,0.031408146,-0.9323318,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,8,0.278051466,0.030215604,-0.83459717,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,9,0.265433848,0.029289611,-1.14740324,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,10,0.252999485,0.028142489,-1.307744384,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,11,0.243772238,0.027398184,-0.787517965,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,12,0.229546294,0.026820015,-2.173980236,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,13,0.220418543,0.026219454,-2.380765438,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,14,0.214416534,0.025759682,-1.258785605,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,1,15,0.204109088,0.02518652,-1.652817249,Try_hidden_size32_seq_length36_learning_rate00001_1612_192045,no_norm,36
32,2048,5,1,0.420426905,0.041415665,-1.032724023,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,2,0.304273754,0.029683486,-0.370959461,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,3,0.245875418,0.024991628,-0.996616721,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,4,0.207072377,0.021642437,-1.038316369,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,5,0.177267641,0.020077705,-2.525075674,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,6,0.151949406,0.020206198,-0.881118357,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,7,0.12944144,0.019229455,-0.009739373,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,8,0.115985475,0.017483322,-1.506683707,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,9,0.102220692,0.018079763,-1.338021874,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,10,0.093524978,0.019657098,0.001666417,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,11,0.086218283,0.018404149,-0.359793454,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,12,0.076379627,0.019254416,0.263734162,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,13,0.069366351,0.017831495,-0.918170154,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,14,0.063337401,0.021714937,-0.467260122,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,5,15,0.060837083,0.018094389,0.221499965,Try_hidden_size32_seq_length36_learning_rate00005_1612_185205,no_norm,36
32,2048,1,1,0.338213176,0.027376316,-3.52438426,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,2,0.204630926,0.022743154,-1.061940312,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,3,0.143254191,0.021810196,-0.329005361,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,4,0.109841615,0.017925661,-1.257297277,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,5,0.088148043,0.016971417,-1.616593838,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,6,0.07588385,0.017060921,-1.91041851,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,7,0.06682542,0.018310497,-0.903863668,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,8,0.063744389,0.01672239,-0.613821507,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,9,0.054470781,0.018769592,0.105549075,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,10,0.050516326,0.018550167,-0.440666795,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,11,0.0493908,0.017369164,-1.145059109,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,12,0.046996791,0.017080488,-0.337815136,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,13,0.042743914,0.017149366,-0.279668868,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,14,0.043561492,0.018080452,-0.539400697,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,15,0.040586196,0.014699831,-0.567046165,Try_hidden_size32_seq_length36_learning_rate0001_1612_182326,no_norm,36
32,2048,1,1,0.493560255,0.065784872,-5.210210323,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,2,0.444457382,0.05500279,-2.079638004,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,3,0.402360797,0.047716703,-1.810039997,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,4,0.373964131,0.043139815,-1.894458413,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,5,0.353670269,0.039770894,-1.259689808,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,6,0.334506154,0.03708927,-1.496436596,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,7,0.319893032,0.034764994,-1.34497714,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,8,0.301716357,0.03329014,-2.155492067,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,9,0.288990706,0.031736981,-1.738563895,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,10,0.273128361,0.030573044,-2.158488512,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,11,0.260181308,0.02951006,-2.240663528,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,12,0.248666331,0.028277358,-2.008194685,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,13,0.237087145,0.026877979,-1.772087574,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,14,0.226627097,0.026210837,-1.345756531,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,1,15,0.222854137,0.025083907,-1.718169451,Try_hidden_size32_seq_length72_learning_rate00001_1612_212646,no_norm,72
32,2048,5,1,0.400585711,0.036333699,-2.332015514,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,2,0.290349156,0.027639644,-2.60869503,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,3,0.233163923,0.025202082,-0.653023541,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,4,0.19704023,0.025891252,-2.551183939,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,5,0.167279035,0.023300974,-1.350682378,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,6,0.14343895,0.02437089,-0.053406317,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,7,0.12311095,0.0225702,-2.625226498,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
32,2048,5,8,0.109419078,0.021874433,-1.476899981,Try_hidden_size32_seq_length72_learning_rate00005_1612_203806,no_norm,72
